Timestamp,DroneID,Location,TaskType,TaskDuration(mins),Status,EdgeNode,BlockchainValidated,BatteryLevel(%),Payload(kg)
2025-01-01 04:00:00,DRONE_0055,Sector-C,Surveillance,93,In Progress,EdgeNode_3,Yes,28,0.2
2025-01-01 04:01:00,DRONE_0075,Sector-C,Traffic Monitoring,12,Completed,EdgeNode_3,No,48,4.49
2025-01-01 04:02:00,DRONE_0056,Sector-B,Traffic Monitoring,59,In Progress,EdgeNode_4,Yes,27,2.94
2025-01-01 04:03:00,DRONE_0017,Sector-D,Delivery,82,Completed,EdgeNode_1,Yes,95,1.82
2025-01-01 04:04:00,DRONE_0038,Sector-A,Traffic Monitoring,111,Failed,EdgeNode_5,Yes,34,2.62
2025-01-01 04:05:00,DRONE_0024,Sector-A,Mapping,35,Completed,EdgeNode_2,No,88,1.38
2025-01-01 04:06:00,DRONE_0069,Sector-B,Emergency Response,92,Completed,EdgeNode_3,No,53,3.21
2025-01-01 04:07:00,DRONE_0098,Sector-A,Traffic Monitoring,20,Completed,EdgeNode_3,No,71,3.12
2025-01-01 04:08:00,DRONE_0070,Sector-B,Surveillance,24,Failed,EdgeNode_1,Yes,69,0.49
2025-01-01 04:09:00,DRONE_0086,Sector-C,Mapping,42,In Progress,EdgeNode_3,No,86,4.56
2025-01-01 04:10:00,DRONE_0011,Sector-D,Traffic Monitoring,115,Failed,EdgeNode_5,Yes,24,2.36
2025-01-01 04:11:00,DRONE_0016,Sector-B,Traffic Monitoring,19,In Progress,EdgeNode_3,No,28,1.06
2025-01-01 04:12:00,DRONE_0097,Sector-A,Mapping,82,Completed,EdgeNode_1,No,24,1.61
2025-01-01 04:13:00,DRONE_0073,Sector-B,Traffic Monitoring,80,Completed,EdgeNode_4,Yes,46,4.34
2025-01-01 04:14:00,DRONE_0059,Sector-C,Emergency Response,38,Failed,EdgeNode_5,Yes,66,1.98
2025-01-01 04:15:00,DRONE_0070,Sector-A,Delivery,76,Failed,EdgeNode_4,Yes,81,2.85
2025-01-01 04:16:00,DRONE_0080,Sector-C,Mapping,23,Failed,EdgeNode_2,Yes,64,4.74
2025-01-01 04:17:00,DRONE_0093,Sector-C,Surveillance,114,Failed,EdgeNode_1,Yes,85,3.29
2025-01-01 04:18:00,DRONE_0003,Sector-B,Traffic Monitoring,73,Completed,EdgeNode_2,Yes,42,3.41
2025-01-01 04:19:00,DRONE_0020,Sector-C,Delivery,95,Completed,EdgeNode_2,Yes,80,1.32
2025-01-01 04:20:00,DRONE_0059,Sector-A,Surveillance,67,Pending,EdgeNode_2,No,62,3.37
2025-01-01 04:21:00,DRONE_0036,Sector-C,Surveillance,109,Failed,EdgeNode_2,No,54,2.03
2025-01-01 04:22:00,DRONE_0019,Sector-C,Emergency Response,81,Failed,EdgeNode_1,No,49,4.56
2025-01-01 04:23:00,DRONE_0090,Sector-B,Delivery,36,In Progress,EdgeNode_4,Yes,86,0.73
2025-01-01 04:24:00,DRONE_0067,Sector-C,Mapping,99,In Progress,EdgeNode_3,No,29,1.5
2025-01-01 04:25:00,DRONE_0019,Sector-D,Delivery,109,Completed,EdgeNode_2,Yes,75,0.42
2025-01-01 04:26:00,DRONE_0020,Sector-B,Delivery,114,Pending,EdgeNode_3,No,53,1.97
2025-01-01 04:27:00,DRONE_0096,Sector-B,Surveillance,41,Failed,EdgeNode_3,No,84,0.83
2025-01-01 04:28:00,DRONE_0071,Sector-A,Emergency Response,70,Pending,EdgeNode_2,Yes,25,4.24
2025-01-01 04:29:00,DRONE_0052,Sector-A,Emergency Response,11,Pending,EdgeNode_5,No,89,4.63
2025-01-01 04:30:00,DRONE_0033,Sector-A,Delivery,52,Completed,EdgeNode_3,No,62,3.38
2025-01-01 04:31:00,DRONE_0040,Sector-A,Delivery,15,Pending,EdgeNode_5,No,35,0.61
2025-01-01 04:32:00,DRONE_0039,Sector-D,Traffic Monitoring,79,Failed,EdgeNode_4,No,82,1.77
2025-01-01 04:33:00,DRONE_0082,Sector-B,Surveillance,91,Completed,EdgeNode_3,No,84,4.83
2025-01-01 04:34:00,DRONE_0001,Sector-C,Mapping,35,Pending,EdgeNode_1,Yes,24,0.77
2025-01-01 04:35:00,DRONE_0011,Sector-A,Mapping,48,Completed,EdgeNode_4,Yes,44,2.83
2025-01-01 04:36:00,DRONE_0092,Sector-A,Emergency Response,49,Completed,EdgeNode_4,No,46,1.83
2025-01-01 04:37:00,DRONE_0057,Sector-A,Surveillance,76,In Progress,EdgeNode_5,Yes,61,5.0
2025-01-01 04:38:00,DRONE_0089,Sector-C,Emergency Response,60,Completed,EdgeNode_2,Yes,74,1.5
2025-01-01 04:39:00,DRONE_0050,Sector-A,Mapping,36,Pending,EdgeNode_1,No,45,0.33
2025-01-01 04:40:00,DRONE_0023,Sector-C,Delivery,116,In Progress,EdgeNode_1,Yes,35,3.54
2025-01-01 04:41:00,DRONE_0031,Sector-B,Surveillance,25,Failed,EdgeNode_5,Yes,47,1.7
2025-01-01 04:42:00,DRONE_0094,Sector-B,Surveillance,35,Failed,EdgeNode_5,Yes,49,3.32
2025-01-01 04:43:00,DRONE_0042,Sector-B,Traffic Monitoring,5,Failed,EdgeNode_4,No,96,0.61
2025-01-01 04:44:00,DRONE_0099,Sector-D,Delivery,81,Failed,EdgeNode_5,No,64,2.66
2025-01-01 04:45:00,DRONE_0007,Sector-C,Delivery,15,Failed,EdgeNode_2,No,38,1.94
2025-01-01 04:46:00,DRONE_0016,Sector-A,Emergency Response,97,Pending,EdgeNode_4,No,32,2.73
2025-01-01 04:47:00,DRONE_0090,Sector-A,Surveillance,72,Completed,EdgeNode_4,No,94,4.28
2025-01-01 04:48:00,DRONE_0060,Sector-A,Emergency Response,40,In Progress,EdgeNode_4,No,42,4.87
2025-01-01 04:49:00,DRONE_0002,Sector-A,Delivery,83,Completed,EdgeNode_1,No,33,3.79
2025-01-01 04:50:00,DRONE_0001,Sector-D,Traffic Monitoring,63,Completed,EdgeNode_1,Yes,93,3.86
2025-01-01 04:51:00,DRONE_0048,Sector-A,Surveillance,71,Pending,EdgeNode_4,No,42,2.69
2025-01-01 04:52:00,DRONE_0012,Sector-D,Delivery,60,Pending,EdgeNode_2,Yes,59,0.58
2025-01-01 04:53:00,DRONE_0069,Sector-C,Traffic Monitoring,55,Pending,EdgeNode_3,No,83,3.37
2025-01-01 04:54:00,DRONE_0037,Sector-B,Mapping,33,In Progress,EdgeNode_4,No,78,0.82
2025-01-01 04:55:00,DRONE_0032,Sector-A,Delivery,89,Pending,EdgeNode_5,No,39,1.3
2025-01-01 04:56:00,DRONE_0009,Sector-B,Mapping,6,Completed,EdgeNode_3,No,51,3.57
2025-01-01 04:57:00,DRONE_0099,Sector-C,Emergency Response,10,In Progress,EdgeNode_1,Yes,97,3.32
2025-01-01 04:58:00,DRONE_0019,Sector-C,Mapping,35,Pending,EdgeNode_1,No,43,1.64
2025-01-01 04:59:00,DRONE_0048,Sector-A,Delivery,58,Pending,EdgeNode_3,Yes,65,3.88
2025-01-01 05:00:00,DRONE_0080,Sector-C,Mapping,92,Pending,EdgeNode_5,Yes,37,4.7
2025-01-01 05:01:00,DRONE_0003,Sector-B,Surveillance,44,Completed,EdgeNode_1,Yes,67,2.77
2025-01-01 05:02:00,DRONE_0020,Sector-A,Delivery,21,Pending,EdgeNode_1,No,33,3.42
2025-01-01 05:03:00,DRONE_0024,Sector-D,Traffic Monitoring,9,Completed,EdgeNode_4,No,73,1.43
2025-01-01 05:04:00,DRONE_0054,Sector-A,Mapping,6,In Progress,EdgeNode_2,Yes,40,4.86
2025-01-01 05:05:00,DRONE_0033,Sector-B,Surveillance,62,Pending,EdgeNode_5,No,24,1.44
2025-01-01 05:06:00,DRONE_0024,Sector-A,Emergency Response,16,Failed,EdgeNode_4,No,50,4.45
2025-01-01 05:07:00,DRONE_0075,Sector-A,Emergency Response,9,Failed,EdgeNode_2,No,86,4.65
2025-01-01 05:08:00,DRONE_0072,Sector-B,Mapping,110,Completed,EdgeNode_1,Yes,78,3.63
2025-01-01 05:09:00,DRONE_0036,Sector-A,Emergency Response,64,Pending,EdgeNode_2,Yes,63,4.08
2025-01-01 05:10:00,DRONE_0038,Sector-A,Traffic Monitoring,45,Pending,EdgeNode_1,Yes,83,2.34
2025-01-01 05:11:00,DRONE_0084,Sector-B,Delivery,24,Failed,EdgeNode_4,Yes,61,4.61
2025-01-01 05:12:00,DRONE_0099,Sector-C,Surveillance,76,In Progress,EdgeNode_1,Yes,57,3.74
2025-01-01 05:13:00,DRONE_0089,Sector-B,Mapping,5,In Progress,EdgeNode_2,No,26,1.7
2025-01-01 05:14:00,DRONE_0099,Sector-A,Emergency Response,60,Completed,EdgeNode_4,Yes,78,0.27
2025-01-01 05:15:00,DRONE_0025,Sector-D,Delivery,74,Failed,EdgeNode_2,Yes,88,2.75
2025-01-01 05:16:00,DRONE_0093,Sector-D,Traffic Monitoring,60,Completed,EdgeNode_2,Yes,89,4.22
2025-01-01 05:17:00,DRONE_0018,Sector-B,Emergency Response,58,Completed,EdgeNode_3,Yes,68,4.32
2025-01-01 05:18:00,DRONE_0082,Sector-D,Emergency Response,15,In Progress,EdgeNode_1,No,97,4.19
2025-01-01 05:19:00,DRONE_0066,Sector-A,Surveillance,7,Failed,EdgeNode_1,No,30,1.15
2025-01-01 05:20:00,DRONE_0054,Sector-A,Traffic Monitoring,99,Completed,EdgeNode_2,Yes,21,2.19
2025-01-01 05:21:00,DRONE_0035,Sector-B,Traffic Monitoring,32,In Progress,EdgeNode_1,No,46,3.11
2025-01-01 05:22:00,DRONE_0080,Sector-A,Mapping,115,In Progress,EdgeNode_5,Yes,35,3.37
2025-01-01 05:23:00,DRONE_0061,Sector-C,Surveillance,111,Pending,EdgeNode_1,Yes,83,1.74
2025-01-01 05:24:00,DRONE_0041,Sector-A,Mapping,9,Failed,EdgeNode_4,Yes,85,3.49
2025-01-01 05:25:00,DRONE_0100,Sector-B,Surveillance,94,Failed,EdgeNode_1,No,68,3.0
2025-01-01 05:26:00,DRONE_0033,Sector-C,Traffic Monitoring,20,Pending,EdgeNode_5,No,35,2.88
2025-01-01 05:27:00,DRONE_0068,Sector-C,Surveillance,35,Completed,EdgeNode_2,Yes,92,3.35
2025-01-01 05:28:00,DRONE_0033,Sector-D,Surveillance,32,In Progress,EdgeNode_1,Yes,71,3.06
2025-01-01 05:29:00,DRONE_0014,Sector-A,Surveillance,11,In Progress,EdgeNode_4,Yes,92,0.92
2025-01-01 05:30:00,DRONE_0021,Sector-B,Delivery,106,In Progress,EdgeNode_5,No,24,4.38
2025-01-01 05:31:00,DRONE_0048,Sector-D,Delivery,13,Pending,EdgeNode_3,Yes,55,1.28
2025-01-01 05:32:00,DRONE_0020,Sector-D,Traffic Monitoring,43,In Progress,EdgeNode_2,Yes,26,3.75
2025-01-01 05:33:00,DRONE_0008,Sector-A,Surveillance,103,Completed,EdgeNode_2,No,80,0.96
2025-01-01 05:34:00,DRONE_0007,Sector-A,Traffic Monitoring,47,Completed,EdgeNode_2,Yes,48,3.34
2025-01-01 05:35:00,DRONE_0067,Sector-B,Delivery,31,Pending,EdgeNode_5,No,86,4.49
2025-01-01 05:36:00,DRONE_0017,Sector-D,Surveillance,80,Completed,EdgeNode_1,Yes,49,0.15
2025-01-01 05:37:00,DRONE_0033,Sector-B,Mapping,93,Failed,EdgeNode_1,No,59,4.9
2025-01-01 05:38:00,DRONE_0048,Sector-D,Delivery,111,Failed,EdgeNode_1,Yes,50,0.25
2025-01-01 05:39:00,DRONE_0076,Sector-D,Delivery,97,In Progress,EdgeNode_1,Yes,67,0.16
2025-01-01 05:40:00,DRONE_0059,Sector-D,Delivery,99,In Progress,EdgeNode_2,No,25,4.3
2025-01-01 05:41:00,DRONE_0086,Sector-A,Surveillance,102,Failed,EdgeNode_3,Yes,81,3.57
2025-01-01 05:42:00,DRONE_0022,Sector-D,Emergency Response,37,Completed,EdgeNode_2,No,48,0.62
2025-01-01 05:43:00,DRONE_0030,Sector-D,Mapping,95,Pending,EdgeNode_3,Yes,28,4.69
2025-01-01 05:44:00,DRONE_0038,Sector-D,Mapping,60,In Progress,EdgeNode_3,No,73,3.39
2025-01-01 05:45:00,DRONE_0051,Sector-C,Traffic Monitoring,6,In Progress,EdgeNode_1,Yes,30,0.64
2025-01-01 05:46:00,DRONE_0054,Sector-A,Surveillance,18,Failed,EdgeNode_4,No,38,4.32
2025-01-01 05:47:00,DRONE_0008,Sector-C,Delivery,17,Failed,EdgeNode_5,No,93,2.46
2025-01-01 05:48:00,DRONE_0027,Sector-A,Emergency Response,28,Pending,EdgeNode_4,Yes,24,1.46
2025-01-01 05:49:00,DRONE_0027,Sector-B,Surveillance,73,In Progress,EdgeNode_3,Yes,89,4.14
2025-01-01 05:50:00,DRONE_0098,Sector-C,Surveillance,38,Completed,EdgeNode_4,No,37,3.72
2025-01-01 05:51:00,DRONE_0021,Sector-B,Emergency Response,91,Completed,EdgeNode_3,No,40,3.15
2025-01-01 05:52:00,DRONE_0030,Sector-D,Delivery,23,Failed,EdgeNode_2,No,34,4.5
2025-01-01 05:53:00,DRONE_0097,Sector-B,Surveillance,34,Pending,EdgeNode_2,Yes,78,4.32
2025-01-01 05:54:00,DRONE_0028,Sector-B,Mapping,53,Failed,EdgeNode_1,No,93,1.21
2025-01-01 05:55:00,DRONE_0064,Sector-B,Mapping,47,Pending,EdgeNode_5,No,25,4.41
2025-01-01 05:56:00,DRONE_0097,Sector-B,Emergency Response,20,Completed,EdgeNode_2,No,43,1.93
2025-01-01 05:57:00,DRONE_0069,Sector-A,Delivery,56,Pending,EdgeNode_5,Yes,79,2.22
2025-01-01 05:58:00,DRONE_0061,Sector-C,Emergency Response,118,Completed,EdgeNode_1,Yes,47,4.86
2025-01-01 05:59:00,DRONE_0048,Sector-A,Surveillance,108,Pending,EdgeNode_5,Yes,93,3.82
2025-01-01 06:00:00,DRONE_0019,Sector-A,Mapping,102,Failed,EdgeNode_2,No,42,1.68
2025-01-01 06:01:00,DRONE_0004,Sector-A,Traffic Monitoring,53,Completed,EdgeNode_2,No,98,3.27
2025-01-01 06:02:00,DRONE_0035,Sector-B,Emergency Response,15,In Progress,EdgeNode_4,Yes,65,2.74
2025-01-01 06:03:00,DRONE_0064,Sector-A,Traffic Monitoring,82,In Progress,EdgeNode_4,Yes,56,0.67
2025-01-01 06:04:00,DRONE_0049,Sector-C,Traffic Monitoring,116,Completed,EdgeNode_4,Yes,33,4.45
2025-01-01 06:05:00,DRONE_0017,Sector-A,Mapping,51,In Progress,EdgeNode_5,Yes,67,4.13
2025-01-01 06:06:00,DRONE_0044,Sector-D,Emergency Response,83,Completed,EdgeNode_2,No,97,3.91
2025-01-01 06:07:00,DRONE_0092,Sector-B,Traffic Monitoring,39,Failed,EdgeNode_1,Yes,90,2.84
2025-01-01 06:08:00,DRONE_0030,Sector-D,Surveillance,75,Failed,EdgeNode_3,Yes,55,1.18
2025-01-01 06:09:00,DRONE_0093,Sector-C,Delivery,33,Pending,EdgeNode_2,No,79,4.43
2025-01-01 06:10:00,DRONE_0046,Sector-C,Delivery,112,In Progress,EdgeNode_4,No,73,1.83
2025-01-01 06:11:00,DRONE_0006,Sector-C,Mapping,58,In Progress,EdgeNode_4,Yes,98,0.2
2025-01-01 06:12:00,DRONE_0099,Sector-C,Emergency Response,90,In Progress,EdgeNode_5,Yes,82,4.91
2025-01-01 06:13:00,DRONE_0037,Sector-A,Emergency Response,27,Completed,EdgeNode_4,Yes,67,4.32
2025-01-01 06:14:00,DRONE_0024,Sector-B,Delivery,28,Failed,EdgeNode_5,Yes,41,3.15
2025-01-01 06:15:00,DRONE_0093,Sector-C,Surveillance,103,In Progress,EdgeNode_1,No,62,0.16
2025-01-01 06:16:00,DRONE_0046,Sector-D,Delivery,119,Pending,EdgeNode_4,Yes,60,1.22
2025-01-01 06:17:00,DRONE_0053,Sector-C,Delivery,14,In Progress,EdgeNode_5,Yes,36,2.32
2025-01-01 06:18:00,DRONE_0095,Sector-B,Emergency Response,65,Pending,EdgeNode_4,Yes,82,3.18
2025-01-01 06:19:00,DRONE_0099,Sector-D,Traffic Monitoring,12,In Progress,EdgeNode_5,Yes,98,3.57
2025-01-01 06:20:00,DRONE_0060,Sector-D,Surveillance,52,In Progress,EdgeNode_2,No,37,3.96
2025-01-01 06:21:00,DRONE_0097,Sector-D,Emergency Response,116,Failed,EdgeNode_5,Yes,91,2.82
2025-01-01 06:22:00,DRONE_0063,Sector-A,Delivery,80,Pending,EdgeNode_3,No,22,3.32
2025-01-01 06:23:00,DRONE_0085,Sector-C,Traffic Monitoring,97,In Progress,EdgeNode_1,Yes,73,4.08
2025-01-01 06:24:00,DRONE_0032,Sector-A,Surveillance,33,Pending,EdgeNode_2,Yes,33,3.63
2025-01-01 06:25:00,DRONE_0087,Sector-D,Mapping,91,Pending,EdgeNode_1,Yes,53,4.78
2025-01-01 06:26:00,DRONE_0033,Sector-A,Surveillance,30,Failed,EdgeNode_2,No,20,4.39
2025-01-01 06:27:00,DRONE_0067,Sector-A,Surveillance,41,Failed,EdgeNode_4,No,67,0.93
2025-01-01 06:28:00,DRONE_0018,Sector-A,Delivery,100,Pending,EdgeNode_5,Yes,29,4.74
2025-01-01 06:29:00,DRONE_0025,Sector-C,Delivery,56,Failed,EdgeNode_4,No,30,1.1
2025-01-01 06:30:00,DRONE_0095,Sector-D,Mapping,42,In Progress,EdgeNode_1,No,85,4.96
2025-01-01 06:31:00,DRONE_0054,Sector-D,Mapping,10,In Progress,EdgeNode_1,Yes,22,3.54
2025-01-01 06:32:00,DRONE_0058,Sector-C,Mapping,12,Failed,EdgeNode_2,No,34,3.17
2025-01-01 06:33:00,DRONE_0067,Sector-A,Emergency Response,21,Pending,EdgeNode_1,No,78,1.69
2025-01-01 06:34:00,DRONE_0046,Sector-A,Emergency Response,80,In Progress,EdgeNode_5,No,83,0.75
2025-01-01 06:35:00,DRONE_0024,Sector-B,Delivery,66,Completed,EdgeNode_1,No,66,0.72
2025-01-01 06:36:00,DRONE_0032,Sector-B,Delivery,90,Pending,EdgeNode_4,No,21,4.35
2025-01-01 06:37:00,DRONE_0047,Sector-B,Mapping,82,Pending,EdgeNode_5,Yes,49,2.22
2025-01-01 06:38:00,DRONE_0086,Sector-C,Emergency Response,38,Completed,EdgeNode_1,Yes,57,2.84
2025-01-01 06:39:00,DRONE_0023,Sector-D,Traffic Monitoring,23,Completed,EdgeNode_3,Yes,24,4.67
2025-01-01 06:40:00,DRONE_0066,Sector-B,Emergency Response,74,Pending,EdgeNode_3,No,25,1.35
2025-01-01 06:41:00,DRONE_0027,Sector-D,Delivery,86,Completed,EdgeNode_4,Yes,24,3.84
2025-01-01 06:42:00,DRONE_0002,Sector-D,Emergency Response,104,Failed,EdgeNode_2,No,31,2.41
2025-01-01 06:43:00,DRONE_0090,Sector-D,Delivery,41,Failed,EdgeNode_2,Yes,23,1.14
2025-01-01 06:44:00,DRONE_0017,Sector-C,Mapping,42,Pending,EdgeNode_1,No,43,4.28
2025-01-01 06:45:00,DRONE_0033,Sector-C,Mapping,19,Failed,EdgeNode_5,No,44,3.43
2025-01-01 06:46:00,DRONE_0009,Sector-C,Mapping,106,In Progress,EdgeNode_2,No,45,0.57
2025-01-01 06:47:00,DRONE_0043,Sector-C,Traffic Monitoring,44,Failed,EdgeNode_3,Yes,74,2.75
2025-01-01 06:48:00,DRONE_0048,Sector-B,Traffic Monitoring,13,Failed,EdgeNode_2,No,65,4.27
2025-01-01 06:49:00,DRONE_0039,Sector-A,Delivery,57,Completed,EdgeNode_3,Yes,65,0.43
2025-01-01 06:50:00,DRONE_0093,Sector-A,Surveillance,74,Failed,EdgeNode_2,No,62,2.14
2025-01-01 06:51:00,DRONE_0042,Sector-A,Traffic Monitoring,70,Pending,EdgeNode_4,No,79,4.05
2025-01-01 06:52:00,DRONE_0026,Sector-B,Delivery,84,Failed,EdgeNode_5,Yes,52,4.31
2025-01-01 06:53:00,DRONE_0099,Sector-A,Emergency Response,56,Failed,EdgeNode_1,Yes,40,3.9
2025-01-01 06:54:00,DRONE_0050,Sector-B,Mapping,5,Pending,EdgeNode_3,No,56,1.6
2025-01-01 06:55:00,DRONE_0025,Sector-B,Mapping,34,Pending,EdgeNode_2,No,31,2.58
2025-01-01 06:56:00,DRONE_0024,Sector-B,Mapping,116,Completed,EdgeNode_1,No,40,3.73
2025-01-01 06:57:00,DRONE_0013,Sector-A,Delivery,101,In Progress,EdgeNode_3,Yes,32,0.85
2025-01-01 06:58:00,DRONE_0060,Sector-D,Mapping,5,Failed,EdgeNode_3,No,52,3.02
2025-01-01 06:59:00,DRONE_0007,Sector-A,Traffic Monitoring,43,In Progress,EdgeNode_4,No,89,3.63
2025-01-01 07:00:00,DRONE_0057,Sector-A,Emergency Response,20,Completed,EdgeNode_2,No,95,4.26
2025-01-01 07:01:00,DRONE_0036,Sector-C,Mapping,21,Pending,EdgeNode_1,No,80,0.65
2025-01-01 07:02:00,DRONE_0045,Sector-B,Delivery,116,Pending,EdgeNode_2,Yes,49,1.72
2025-01-01 07:03:00,DRONE_0020,Sector-D,Emergency Response,116,Pending,EdgeNode_2,Yes,56,2.75
2025-01-01 07:04:00,DRONE_0065,Sector-C,Mapping,106,Completed,EdgeNode_5,Yes,35,3.54
2025-01-01 07:05:00,DRONE_0008,Sector-D,Surveillance,86,Failed,EdgeNode_3,Yes,64,3.68
2025-01-01 07:06:00,DRONE_0016,Sector-D,Mapping,26,Completed,EdgeNode_3,No,90,1.34
2025-01-01 07:07:00,DRONE_0014,Sector-B,Traffic Monitoring,90,Pending,EdgeNode_5,No,20,0.17
2025-01-01 07:08:00,DRONE_0076,Sector-A,Emergency Response,103,Failed,EdgeNode_5,Yes,72,3.5
2025-01-01 07:09:00,DRONE_0087,Sector-B,Traffic Monitoring,35,Pending,EdgeNode_2,No,47,4.55
2025-01-01 07:10:00,DRONE_0015,Sector-B,Surveillance,44,Pending,EdgeNode_3,No,72,4.01
2025-01-01 07:11:00,DRONE_0092,Sector-C,Surveillance,31,Completed,EdgeNode_1,No,63,3.15
2025-01-01 07:12:00,DRONE_0098,Sector-B,Traffic Monitoring,40,Completed,EdgeNode_4,Yes,86,4.89
2025-01-01 07:13:00,DRONE_0066,Sector-A,Emergency Response,8,In Progress,EdgeNode_5,Yes,58,2.22
2025-01-01 07:14:00,DRONE_0032,Sector-D,Surveillance,117,Pending,EdgeNode_1,Yes,29,2.67
2025-01-01 07:15:00,DRONE_0087,Sector-B,Surveillance,73,Failed,EdgeNode_1,No,70,0.16
2025-01-01 07:16:00,DRONE_0063,Sector-D,Mapping,29,Pending,EdgeNode_2,No,33,4.74
2025-01-01 07:17:00,DRONE_0086,Sector-B,Delivery,99,Failed,EdgeNode_5,No,98,2.96
2025-01-01 07:18:00,DRONE_0051,Sector-D,Surveillance,82,In Progress,EdgeNode_1,Yes,25,2.01
2025-01-01 07:19:00,DRONE_0025,Sector-B,Emergency Response,34,Pending,EdgeNode_4,Yes,58,0.32
2025-01-01 07:20:00,DRONE_0058,Sector-C,Emergency Response,51,Failed,EdgeNode_1,Yes,99,1.88
2025-01-01 07:21:00,DRONE_0063,Sector-D,Mapping,16,Failed,EdgeNode_4,Yes,67,0.12
2025-01-01 07:22:00,DRONE_0062,Sector-B,Emergency Response,31,In Progress,EdgeNode_4,No,44,1.69
2025-01-01 07:23:00,DRONE_0022,Sector-B,Mapping,49,Completed,EdgeNode_4,No,52,4.76
2025-01-01 07:24:00,DRONE_0058,Sector-C,Surveillance,92,In Progress,EdgeNode_5,Yes,94,0.86
2025-01-01 07:25:00,DRONE_0058,Sector-C,Surveillance,67,Failed,EdgeNode_4,Yes,86,2.77
2025-01-01 07:26:00,DRONE_0086,Sector-C,Surveillance,59,In Progress,EdgeNode_5,No,84,1.01
2025-01-01 07:27:00,DRONE_0049,Sector-D,Surveillance,34,Completed,EdgeNode_1,No,59,3.94
2025-01-01 07:28:00,DRONE_0052,Sector-D,Delivery,86,Pending,EdgeNode_4,Yes,44,2.86
2025-01-01 07:29:00,DRONE_0042,Sector-C,Delivery,18,In Progress,EdgeNode_3,Yes,76,1.09
2025-01-01 07:30:00,DRONE_0070,Sector-A,Surveillance,60,In Progress,EdgeNode_1,Yes,51,4.34
2025-01-01 07:31:00,DRONE_0015,Sector-A,Emergency Response,23,Pending,EdgeNode_3,No,65,3.94
2025-01-01 07:32:00,DRONE_0054,Sector-B,Mapping,90,In Progress,EdgeNode_3,No,23,4.76
2025-01-01 07:33:00,DRONE_0060,Sector-A,Traffic Monitoring,30,Completed,EdgeNode_2,No,42,0.1
2025-01-01 07:34:00,DRONE_0097,Sector-B,Mapping,75,Failed,EdgeNode_5,No,99,2.34
2025-01-01 07:35:00,DRONE_0008,Sector-D,Traffic Monitoring,96,In Progress,EdgeNode_2,No,94,5.0
2025-01-01 07:36:00,DRONE_0053,Sector-D,Traffic Monitoring,42,Pending,EdgeNode_5,Yes,41,4.07
2025-01-01 07:37:00,DRONE_0060,Sector-A,Surveillance,73,Pending,EdgeNode_2,Yes,52,4.17
2025-01-01 07:38:00,DRONE_0005,Sector-D,Traffic Monitoring,40,In Progress,EdgeNode_1,Yes,60,3.14
2025-01-01 07:39:00,DRONE_0068,Sector-C,Surveillance,22,Pending,EdgeNode_3,Yes,81,3.59
2025-01-01 07:40:00,DRONE_0006,Sector-C,Delivery,61,Failed,EdgeNode_1,Yes,57,4.05
2025-01-01 07:41:00,DRONE_0096,Sector-A,Emergency Response,82,Failed,EdgeNode_5,No,75,0.55
2025-01-01 07:42:00,DRONE_0094,Sector-A,Traffic Monitoring,116,Pending,EdgeNode_3,Yes,82,3.49
2025-01-01 07:43:00,DRONE_0047,Sector-B,Emergency Response,27,In Progress,EdgeNode_3,Yes,96,4.1
2025-01-01 07:44:00,DRONE_0099,Sector-D,Surveillance,18,In Progress,EdgeNode_5,Yes,95,0.3
2025-01-01 07:45:00,DRONE_0055,Sector-B,Traffic Monitoring,100,Pending,EdgeNode_1,No,74,1.56
2025-01-01 07:46:00,DRONE_0040,Sector-B,Mapping,73,Failed,EdgeNode_3,Yes,70,1.69
2025-01-01 07:47:00,DRONE_0052,Sector-C,Delivery,26,Failed,EdgeNode_1,No,84,4.29
2025-01-01 07:48:00,DRONE_0016,Sector-C,Delivery,32,In Progress,EdgeNode_1,Yes,76,3.92
2025-01-01 07:49:00,DRONE_0013,Sector-C,Traffic Monitoring,47,Failed,EdgeNode_1,Yes,46,3.32
2025-01-01 07:50:00,DRONE_0030,Sector-C,Delivery,80,Completed,EdgeNode_3,No,76,4.04
2025-01-01 07:51:00,DRONE_0019,Sector-B,Mapping,22,Failed,EdgeNode_4,Yes,74,2.32
2025-01-01 07:52:00,DRONE_0017,Sector-C,Emergency Response,104,In Progress,EdgeNode_2,Yes,91,4.39
2025-01-01 07:53:00,DRONE_0063,Sector-D,Mapping,99,Failed,EdgeNode_5,No,23,1.25
2025-01-01 07:54:00,DRONE_0019,Sector-C,Delivery,81,Failed,EdgeNode_1,Yes,84,3.55
2025-01-01 07:55:00,DRONE_0092,Sector-C,Emergency Response,88,Pending,EdgeNode_3,No,75,1.28
2025-01-01 07:56:00,DRONE_0058,Sector-C,Mapping,113,Completed,EdgeNode_5,No,72,0.3
2025-01-01 07:57:00,DRONE_0055,Sector-A,Surveillance,40,Pending,EdgeNode_4,No,63,1.49
2025-01-01 07:58:00,DRONE_0090,Sector-D,Surveillance,11,Failed,EdgeNode_4,No,35,2.52
2025-01-01 07:59:00,DRONE_0090,Sector-D,Emergency Response,27,Failed,EdgeNode_3,No,42,4.23
2025-01-01 08:00:00,DRONE_0062,Sector-B,Emergency Response,38,Pending,EdgeNode_1,Yes,50,2.59
